Position	Word	Lemma	POS	Part	Item	Condition	Region	Round
2	توصیه‌ای	توصیه	N_SING	1	17	2	other	2
3	که	که	CON	1	17	2	other	2
4	بسیار	بسیار	ADV	1	17	2	other	2
5	مفید	مفید	ADJ	1	17	2	other	2
6	بود	بود#باش	V_PA	1	17	2	other	2
7	به	به	P	1	17	2	other	2
8	من	من	PRO	1	17	2	other	2
9	کرد	کرد#کن	V_PA	1	17	2	verb	2
10	و	و	CON	1	17	2	other	2
11	من	من	PRO	1	17	2	other	2
12	سعی	سعی	N_SING	1	17	2	other	2
13	کردم	کرد#کن	V_PA	1	17	2	other	2
14	آن	آن	PRO	1	17	2	other	2
15	را	را	CLITIC	1	17	2	other	2
16	به	به	P	1	17	2	other	2
17	کار	کار	N_SING	1	17	2	other	2
18	ببندم	بد#بن	V_SUB	1	17	2	other	2
19	.	.	DELM	1	17	2	other	2
1	نازنین	نازنین	N_SING	1	35	2	other	2
2	تصمیمی	تصمیم	N_SING	1	35	2	other	2
3	که	که	CON	1	35	2	other	2
4	بسیار	بسیار	ADV	1	35	2	other	2
5	تلخ	تلخ	ADJ	1	35	2	other	2
6	بود	بود#باش	V_PA	1	35	2	other	2
7	در	در	P	1	35	2	other	2
8	مورد	مورد	N_SING	1	35	2	other	2
9	خودش	خودش	N_SING	1	35	2	other	2
10	گرفت	گرفت#گیر	V_PA	1	35	2	verb	2
11	و	و	CON	1	35	2	other	2
12	همه‌ی	همه‌ی	PRO	1	35	2	other	2
13	تلاشش	تلاشش	N_SING	1	35	2	other	2
14	را	را	CLITIC	1	35	2	other	2
15	به	به	P	1	35	2	other	2
16	کار	کار	N_SING	1	35	2	other	2
17	بست	بست	V_PA	1	35	2	other	2
18	تا	تا	CON	1	35	2	other	2
19	آن	آن	PRO	1	35	2	other	2
20	را	را	CLITIC	1	35	2	other	2
21	اجرا	اجرا	N_SING	1	35	2	other	2
22	کند	کرد#کن	V_SUB	1	35	2	other	2
23	.	.	DELM	1	35	2	other	2
1	سارا	None	N_SING	1	8	2	other	2
2	انتظاری	انتظار	N_SING	1	8	2	other	2
3	که	که	CON	1	8	2	other	2
4	برایم	رسید#را	V_SUB	1	8	2	other	2
5	سخت	سخت	ADJ	1	8	2	other	2
6	بود	بود#باش	V_PA	1	8	2	other	2
7	از	از	P	1	8	2	other	2
8	من	من	PRO	1	8	2	other	2
9	داشت	داشت#دار	V_PA	1	8	2	verb	2
10	و	و	CON	1	8	2	other	2
11	من	من	PRO	1	8	2	other	2
12	نمی‌توانستم	توانست#توان	V_PA	1	8	2	other	2
13	آن	آن	PRO	1	8	2	other	2
14	را	را	CLITIC	1	8	2	other	2
15	برآورده	None	ADJ_INO	1	8	2	other	2
16	کنم	کرد#کن	V_SUB	1	8	2	other	2
17	.	.	DELM	1	8	2	other	2
1	همسایه‌ام	همسایه‌ام	ADV	1	21	2	other	2
2	تذکری	تذکری	N_SING	1	21	2	other	2
3	که	که	CON	1	21	2	other	2
4	کاملا	None	ADV	1	21	2	other	2
5	به	به	P	1	21	2	other	2
6	موقع	None	N_SING	1	21	2	other	2
7	بود	بود#باش	V_PA	1	21	2	other	2
8	به	به	P	1	21	2	other	2
9	دوستم	دوستم	N_SING	1	21	2	other	2
10	داد	داد#ده	V_PA	1	21	2	verb	2
11	و	و	CON	1	21	2	other	2
12	از	از	P	1	21	2	other	2
13	او	او	PRO	1	21	2	other	2
14	خواست	خواست#خواه	V_PA	1	21	2	other	2
15	کمتر	کم	ADJ_CMPR	1	21	2	other	2
16	سیگار	سیگار	N_SING	1	21	2	other	2
17	بکشد	کشید#کش	V_SUB	1	21	2	other	2
18	.	.	DELM	1	21	2	other	2
1	الهام	None	N_SING	2	11	2	other	2
2	عطری	عطر	ADJ	2	11	2	other	2
3	به	به	P	2	11	2	other	2
4	لباس	لباس	N_SING	2	11	2	other	2
5	قرمز	قرمز	ADJ	2	11	2	other	2
6	جدیدش	جدیدش	ADJ	2	11	2	other	2
7	زد	زد#زن	V_PA	2	11	2	verb	2
8	که	که	CON	2	11	2	other	2
9	توجه	توجه	N_SING	2	11	2	other	2
10	همه	همه	PRO	2	11	2	other	2
11	را	را	CLITIC	2	11	2	other	2
12	جلب	جلب	N_SING	2	11	2	other	2
13	کرده	کرد#کن	V_PP	2	11	2	other	2
14	بود	بود#باش	V_PA	2	11	2	other	2
15	.	.	DELM	2	11	2	other	2
1	پژمان	پژمان	N_SING	2	31	1	other	2
2	قضاوتی	قضاوتی	N_SING	2	31	1	other	2
3	در	در	P	2	31	1	other	2
4	مورد	مورد	N_SING	2	31	1	other	2
5	من	من	PRO	2	31	1	other	2
6	کرد	کرد#کن	V_PA	2	31	1	verb	2
7	که	که	CON	2	31	1	other	2
8	حق	حق	N_SING	2	31	1	other	2
9	من	من	PRO	2	31	1	other	2
10	نبود	بود#باش	V_PA	2	31	1	other	2
11	.	.	DELM	2	31	1	other	2
1	میترا	میترا	N_SING	1	25	1	other	2
2	دروغی	دروغی	N_SING	1	25	1	other	2
3	به	به	P	1	25	1	other	2
4	من	من	PRO	1	25	1	other	2
5	گفت	گفت#گو	V_PA	1	25	1	verb	2
6	اما	اما	CON	1	25	1	other	2
7	بعد	بعد	ADV_TIME	1	25	1	other	2
8	دستش	دستش	ADV	1	25	1	other	2
9	رو	رو	N_SING	1	25	1	other	2
10	شد	کرد#کن	V_PA	1	25	1	other	2
11	.	.	DELM	1	25	1	other	2
1	رضا	رضا	N_SING	1	13	1	other	2
2	لبخندی	None	N_SING	1	13	1	other	2
3	به	به	P	1	13	1	other	2
4	من	من	PRO	1	13	1	other	2
5	زد	زد#زن	V_PA	1	13	1	verb	2
6	و	و	CON	1	13	1	other	2
7	من	من	PRO	1	13	1	other	2
8	هرگز	هرگز	ADV_NEG	1	13	1	other	2
9	آن	آن	DET	1	13	1	other	2
10	روز	روز	N_SING	1	13	1	other	2
11	را	را	CLITIC	1	13	1	other	2
12	از	از	P	1	13	1	other	2
13	یاد	یاد	N_SING	1	13	1	other	2
14	نمی‌برم	دید#بر	V_PRS	1	13	1	other	2
15	.	.	DELM	1	13	1	other	2
1	محسن	محسن	N_SING	1	12	1	other	2
2	اتهامی	اتهامی	N_SING	1	12	1	other	2
3	به	به	P	1	12	1	other	2
4	من	من	PRO	1	12	1	other	2
5	زد	زد#زن	V_PA	1	12	1	verb	2
6	اما	اما	CON	1	12	1	other	2
7	نتوانست	توانست#توان	V_PA	1	12	1	other	2
8	آن	آن	PRO	1	12	1	other	2
9	را	را	CLITIC	1	12	1	other	2
10	اثبات	اثبات	N_SING	1	12	1	other	2
11	کند	کرد#کن	V_SUB	1	12	1	other	2
12	.	.	DELM	1	12	1	other	2
1	استاد	استاد	N_SING	2	28	2	other	2
2	صحبتی	صحبتی	N_SING	2	28	2	other	2
3	با	با	P	2	28	2	other	2
4	شاگرد	شاگرد	N_SING	2	28	2	other	2
5	قدیمی	قدیمی	ADJ	2	28	2	other	2
6	خود	خود	PRO	2	28	2	other	2
7	کرد	کرد#کن	V_PA	2	28	2	verb	2
8	که	که	CON	2	28	2	other	2
9	بسیار	بسیار	ADV	2	28	2	other	2
10	در	در	P	2	28	2	other	2
11	او	او	PRO	2	28	2	other	2
12	اثر	اثر	N_SING	2	28	2	other	2
13	گذاشت	گذاشت#گذار	V_PA	2	28	2	other	2
14	.	.	DELM	2	28	2	other	2
1	مجید	مجید	N_SING	2	27	1	other	2
2	لطفی	لطفی	N_SING	2	27	1	other	2
3	به	به	P	2	27	1	other	2
4	من	من	PRO	2	27	1	other	2
5	کرد	کرد#کن	V_PA	2	27	1	verb	2
6	که	که	CON	2	27	1	other	2
7	تا	تا	P	2	27	1	other	2
8	عمر	عمر	N_SING	2	27	1	other	2
9	دارم	داشت#دار	V_PRS	2	27	1	other	2
10	فراموش	فراموش	ADJ	2	27	1	other	2
11	نمی‌کنم	کرد#کن	V_PRS	2	27	1	other	2
12	.	.	DELM	2	27	1	other	2
1	حسین	حسین	N_SING	1	34	1	other	2
2	اشتباهی	اشتباه	N_SING	1	34	1	other	2
3	در	در	P	1	34	1	other	2
4	مورد	مورد	N_SING	1	34	1	other	2
5	همسرش	همسرش	N_SING	1	34	1	other	2
6	کرد	کرد#کن	V_PA	1	34	1	verb	2
7	و	و	CON	1	34	1	other	2
8	آن	آن	DET	1	34	1	other	2
9	اشتباه	اشتباه	N_SING	1	34	1	other	2
10	باعث	باعث	N_SING	1	34	1	other	2
11	جدایی	جدایی	N_SING	1	34	1	other	2
12	آن‌ها	آن	PRO	1	34	1	other	2
13	شد	کرد#کن	V_PA	1	34	1	other	2
14	.	.	DELM	1	34	1	other	2
1	بهنام	None	N_SING	1	20	1	other	2
2	راهنمایی	راهنمایی	N_SING	1	20	1	other	2
3	به	به	P	1	20	1	other	2
4	من	من	PRO	1	20	1	other	2
5	کرد	کرد#کن	V_PA	1	20	1	verb	2
6	و	و	CON	1	20	1	other	2
7	باعث	باعث	N_SING	1	20	1	other	2
8	شد	کرد#کن	V_PA	1	20	1	other	2
9	بتوانم	None	V_SUB	1	20	1	other	2
10	تصمیم	تصمیم	N_SING	1	20	1	other	2
11	نهایی	نهایی	ADJ	1	20	1	other	2
12	را	را	CLITIC	1	20	1	other	2
13	بگیرم	گرفت#گیر	V_SUB	1	20	1	other	2
14	.	.	DELM	1	20	1	other	2
1	نیلوفر	نیلوفر	N_SING	2	26	2	other	2
2	پیشرفتی	پیشرفتی	N_SING	2	26	2	other	2
3	در	در	P	2	26	2	other	2
4	مدرسه‌ی	مدرسه	N_SING	2	26	2	other	2
5	دولتی	دولتی	ADJ	2	26	2	other	2
6	معرفت	معرفت	N_SING	2	26	2	other	2
7	کرد	کرد#کن	V_PA	2	26	2	verb	2
8	که	که	CON	2	26	2	other	2
9	همه	همه	PRO	2	26	2	other	2
10	را	را	CLITIC	2	26	2	other	2
11	بهت	بهت	N_SING	2	26	2	other	2
12	زده	زد#زن	V_PP	2	26	2	other	2
13	کرده	کرد#کن	V_PP	2	26	2	other	2
14	بود	بود#باش	V_PA	2	26	2	other	2
15	.	.	DELM	2	26	2	other	2
1	علی	علی	N_SING	2	2	1	other	2
2	آهنگی	آهنگ	N_SING	2	2	1	other	2
3	برای	برای	P	2	2	1	other	2
4	من	من	PRO	2	2	1	other	2
5	زد	زد#زن	V_PA	2	2	1	verb	2
6	که	که	CON	2	2	1	other	2
7	مرا	مرا	N_SING	2	2	1	other	2
8	به	به	P	2	2	1	other	2
9	سال‌های	سال	N_PL	2	2	1	other	2
10	نوجوانی	نوجوانی	N_SING	2	2	1	other	2
11	برد	برد#بر	V_PA	2	2	1	other	2
12	.	.	DELM	2	2	1	other	2
1	حمید	حمید	N_SING	2	4	4	other	2
2	جوابی	جوابی	N_SING	2	4	4	other	2
3	از	از	P	2	4	4	other	2
4	خواهرزاده‌ی	خواهراده	N_SING	2	4	4	other	2
5	همسایه‌ی	همسایه‌ی	ADJ	2	4	4	other	2
6	مینا	مینا	N_SING	2	4	4	other	2
7	شنید	None	V_PA	2	4	4	verb	2
8	که	که	CON	2	4	4	other	2
9	او	او	PRO	2	4	4	other	2
10	را	را	CLITIC	2	4	4	other	2
11	شوکه	شوکه	ADJ	2	4	4	other	2
12	کرد	کرد#کن	V_PA	2	4	4	other	2
13	.	.	DELM	2	4	4	other	2
1	مادرم	مادرم	ADV	2	3	3	other	2
2	لباسی	لباس	N_SING	2	3	3	other	2
3	برای	برای	P	2	3	3	other	2
4	من	من	PRO	2	3	3	other	2
5	دوخت	دوخت	N_SING	2	3	3	verb	2
6	که	که	CON	2	3	3	other	2
7	زمستان	زمستان	N_SING	2	3	3	other	2
8	آن	آن	PRO	2	3	3	other	2
9	را	را	CLITIC	2	3	3	other	2
10	بپوشد	بود#باش	V_SUB	2	3	3	other	2
11	.	.	DELM	2	3	3	other	2
1	من	من	PRO	2	30	2	other	2
2	حدسی	حدسی	N_SING	2	30	2	other	2
3	در	در	P	2	30	2	other	2
4	مورد	مورد	N_SING	2	30	2	other	2
5	گذشته‌ی	گذشته	N_SING	2	30	2	other	2
6	مبهم	مبهم	ADJ	2	30	2	other	2
7	ستاره	ستاره	N_SING	2	30	2	other	2
8	زدم	None	V_PA	2	30	2	verb	2
9	که	که	CON	2	30	2	other	2
10	اشتباه	اشتباه	N_SING	2	30	2	other	2
11	از	از	P	2	30	2	other	2
12	آب	آب	N_SING	2	30	2	other	2
13	درآمد	درآمد	N_SING	2	30	2	other	2
14	.	.	DELM	2	30	2	other	2
1	همسرم	همسرم	PRO	2	15	1	other	2
2	ضربه‌ای	ضربه	N_SING	2	15	1	other	2
3	به	به	P	2	15	1	other	2
4	زندگی	زندگی	N_SING	2	15	1	other	2
5	من	من	PRO	2	15	1	other	2
6	زد	زد#زن	V_PA	2	15	1	verb	2
7	که	که	CON	2	15	1	other	2
8	غیرقابل	غیرقابل	ADV	2	15	1	other	2
9	جبران	جبران	N_SING	2	15	1	other	2
10	است	است	V_PRS	2	15	1	other	2
11	.	.	DELM	2	15	1	other	2
1	شبنم	شبنم	N_SING	1	19	1	other	2
2	پیشنهادی	پیشنهادی	N_SING	1	19	1	other	2
3	به	به	P	1	19	1	other	2
4	من	من	PRO	1	19	1	other	2
5	کرد	کرد#کن	V_PA	1	19	1	verb	2
6	و	و	CON	1	19	1	other	2
7	من	من	PRO	1	19	1	other	2
8	آن	آن	PRO	1	19	1	other	2
9	را	را	CLITIC	1	19	1	other	2
10	قبول	قبول	ADJ	1	19	1	other	2
11	کردم	کرد#کن	V_PA	1	19	1	other	2
12	.	.	DELM	1	19	1	other	2
1	علی	علی	N_SING	2	2	4	other	2
2	شکلاتی	شکلاتی	N_SING	2	2	4	other	2
3	برای	برای	P	2	2	4	other	2
4	جشن	جشن	N_SING	2	2	4	other	2
5	تولد	تولد	N_SING	2	2	4	other	2
6	من	من	PRO	2	2	4	other	2
7	خرید	خرید	V_PA	2	2	4	verb	2
8	که	که	CON	2	2	4	other	2
9	مزه‌اش	مزه‌اش	N_SING	2	2	4	other	2
10	حرف	حرف	N_SING	2	2	4	other	2
11	نداشت	داشت#دار	V_PA	2	2	4	other	2
12	.	.	DELM	2	2	4	other	2
1	مجید	مجید	N_SING	1	27	4	other	2
2	ناسزایی	ناسزایی	N_SING	1	27	4	other	2
3	که	که	CON	1	27	4	other	2
4	دور	دور	ADV	1	27	4	other	2
5	از	از	P	1	27	4	other	2
6	ذهن	ذهن	N_SING	1	27	4	other	2
7	بود	بود#باش	V_PA	1	27	4	other	2
8	به	به	P	1	27	4	other	2
9	من	من	PRO	1	27	4	other	2
10	گفت	گفت#گو	V_PA	1	27	4	verb	2
11	و	و	CON	1	27	4	other	2
12	من	من	PRO	1	27	4	other	2
13	تا	تا	P	1	27	4	other	2
14	عمر	عمر	N_SING	1	27	4	other	2
15	دارم	داشت#دار	V_PRS	1	27	4	other	2
16	او	او	PRO	1	27	4	other	2
17	را	را	CLITIC	1	27	4	other	2
18	نمی‌بخشم	None	V_PRS	1	27	4	other	2
19	.	.	DELM	1	27	4	other	2
1	سینا	سینا	N_SING	1	29	2	other	2
2	قراری	قراری	N_SING	1	29	2	other	2
3	که	که	CON	1	29	2	other	2
4	انتظارش	انتظارش	ADV	1	29	2	other	2
5	را	را	CLITIC	1	29	2	other	2
6	می‌کشید	None	V_PRS	1	29	2	other	2
7	با	با	P	1	29	2	other	2
8	ندا	ندا	N_SING	1	29	2	other	2
9	گذاشت	گذاشت#گذار	V_PA	1	29	2	verb	2
10	اما	اما	CON	1	29	2	other	2
11	او	او	PRO	1	29	2	other	2
12	سر	سر	N_SING	1	29	2	other	2
13	قرار	قرار	N_SING	1	29	2	other	2
14	نیامد	None	V_PA	1	29	2	other	2
15	.	.	DELM	1	29	2	other	2
1	همکارم	همکارم	N_SING	1	9	1	other	2
2	سهمی	سهمی	N_SING	1	9	1	other	2
3	از	از	P	1	9	1	other	2
4	شرکت	شرکت	N_SING	1	9	1	other	2
5	برد	برد#بر	V_PA	1	9	1	verb	2
6	در	در	P	1	9	1	other	2
7	حالی	حال	N_SING	1	9	1	other	2
8	که	که	CON	1	9	1	other	2
9	من	من	PRO	1	9	1	other	2
10	بیشتر	بیش	ADJ_CMPR	1	9	1	other	2
11	از	از	P	1	9	1	other	2
12	او	او	PRO	1	9	1	other	2
13	برای	برای	P	1	9	1	other	2
14	شرکت	شرکت	N_SING	1	9	1	other	2
15	زحمت	زحمت	N_SING	1	9	1	other	2
16	کشیده	کشید#کش	V_PP	1	9	1	other	2
17	بودم	بود	V_PA	1	9	1	other	2
18	.	.	DELM	1	9	1	other	2
1	آدم	آدم	N_SING	1	23	4	other	2
2	رباها	ربا	N_PL	1	23	4	other	2
3	اخطاری	خطر	N_SING	1	23	4	other	2
4	که	که	CON	1	23	4	other	2
5	بسیار	بسیار	ADV	1	23	4	other	2
6	جدی	جدی	ADJ	1	23	4	other	2
7	بود	بود#باش	V_PA	1	23	4	other	2
8	به	به	P	1	23	4	other	2
9	من	من	PRO	1	23	4	other	2
10	فرستادند	None	V_PA	1	23	4	verb	2
11	و	و	CON	1	23	4	other	2
12	از	از	P	1	23	4	other	2
13	من	من	PRO	1	23	4	other	2
14	خواستند	خواست#خواه	V_PA	1	23	4	other	2
15	تا	تا	CON	1	23	4	other	2
16	پول	پول	N_SING	1	23	4	other	2
17	را	را	CLITIC	1	23	4	other	2
18	هرچه	هرچه	ADV	1	23	4	other	2
19	زودتر	زود	ADJ_CMPR	1	23	4	other	2
20	آماده	آماده	ADJ	1	23	4	other	2
21	کنم	کرد#کن	V_SUB	1	23	4	other	2
22	وگرنه	وگرنه	CON	1	23	4	other	2
23	پسرم	پسرم	N_SING	1	23	4	other	2
24	را	را	CLITIC	1	23	4	other	2
25	می‌کشند	کشید#کش	V_PRS	1	23	4	other	2
26	.	.	DELM	1	23	4	other	2
1	من	من	PRO	2	10	1	other	2
2	خواهشی	خواهش	N_SING	2	10	1	other	2
3	از	از	P	2	10	1	other	2
4	مهسا	مهسا	N_SING	2	10	1	other	2
5	کردم	کرد#کن	V_PA	2	10	1	verb	2
6	اما	اما	CON	2	10	1	other	2
7	او	او	PRO	2	10	1	other	2
8	آن	آن	PRO	2	10	1	other	2
9	را	را	CLITIC	2	10	1	other	2
10	رد	رد	N_SING	2	10	1	other	2
11	کرد	کرد#کن	V_PA	2	10	1	other	2
12	.	.	DELM	2	10	1	other	2
1	مهدی	مهدی	N_SING	2	36	3	other	2
2	شهادت	شهادت	N_SING	2	36	3	other	2
3	نامه‌ای	نامه	N_SING	2	36	3	other	2
4	در	در	P	2	36	3	other	2
5	دادگاه	دادگاه	N_SING	2	36	3	other	2
6	نوشت	نوشت#نویس	V_PA	2	36	3	verb	2
7	که	که	CON	2	36	3	other	2
8	به	به	P	2	36	3	other	2
9	ضرر	None	N_SING	2	36	3	other	2
10	خودش	خودش	N_SING	2	36	3	other	2
11	تمام	تمام	ADJ	2	36	3	other	2
12	شد	کرد#کن	V_PA	2	36	3	other	2
13	.	.	DELM	2	36	3	other	2
1	همسرم	همسرم	PRO	1	15	3	other	2
2	شادی	شادی	N_SING	1	15	3	other	2
3	به	به	P	1	15	3	other	2
4	زندگی	زندگی	N_SING	1	15	3	other	2
5	من	من	PRO	1	15	3	other	2
6	آورد	آورد#آور	V_PA	1	15	3	verb	2
7	و	و	CON	1	15	3	other	2
8	زندگی	زندگی	N_SING	1	15	3	other	2
9	مرا	مرا	ADJ	1	15	3	other	2
10	از	از	P	1	15	3	other	2
11	این	این	PRO	1	15	3	other	2
12	رو	رو	N_SING	1	15	3	other	2
13	به	به	P	1	15	3	other	2
14	آن	آن	PRO	1	15	3	other	2
15	رو	رو	N_SING	1	15	3	other	2
16	کرد	کرد#کن	V_PA	1	15	3	other	2
17	.	.	DELM	1	15	3	other	2
1	مریم	مریم	N_SING	1	1	4	other	2
2	غذایی	غذا	ADJ	1	1	4	other	2
3	که	که	CON	1	1	4	other	2
4	همیشه	همیشه	ADV_TIME	1	1	4	other	2
5	دوست	دوست	N_SING	1	1	4	other	2
6	داشتم	داشت#دار	V_PA	1	1	4	other	2
7	برای	برای	P	1	1	4	other	2
8	من	من	PRO	1	1	4	other	2
9	پخت	پخت	N_SING	1	1	4	verb	2
10	و	و	CON	1	1	4	other	2
11	خیلی	خیلی	ADV	1	1	4	other	2
12	خوش‌مزه	خوش‌مزه	ADJ	1	1	4	other	2
13	بود	بود#باش	V_PA	1	1	4	other	2
14	.	.	DELM	1	1	4	other	2
1	مادرم	مادرم	ADV	2	3	2	other	2
2	دعایی	دعا	N_SING	2	3	2	other	2
3	برای	برای	P	2	3	2	other	2
4	دختر	دختر	N_SING	2	3	2	other	2
5	خاله‌ی	خاله	N_SING	2	3	2	other	2
6	دوست	دوست	N_SING	2	3	2	other	2
7	من	من	PRO	2	3	2	other	2
8	کرد	کرد#کن	V_PA	2	3	2	verb	2
9	که	که	CON	2	3	2	other	2
10	همیشه	همیشه	ADV_TIME	2	3	2	other	2
11	موفق	موفق	ADJ	2	3	2	other	2
12	و	و	CON	2	3	2	other	2
13	سلامت	سلامت	N_SING	2	3	2	other	2
14	باشد	بود#باش	V_SUB	2	3	2	other	2
15	.	.	DELM	2	3	2	other	2
1	استاد	استاد	N_SING	2	28	1	other	2
2	صحبتی	صحبتی	N_SING	2	28	1	other	2
3	با	با	P	2	28	1	other	2
4	شاگرد	شاگرد	N_SING	2	28	1	other	2
5	کرد	کرد#کن	V_PA	2	28	1	verb	2
6	که	که	CON	2	28	1	other	2
7	بسیار	بسیار	ADV	2	28	1	other	2
8	در	در	P	2	28	1	other	2
9	او	او	PRO	2	28	1	other	2
10	اثر	اثر	N_SING	2	28	1	other	2
11	گذاشت	گذاشت#گذار	V_PA	2	28	1	other	2
12	.	.	DELM	2	28	1	other	2
1	میترا	میترا	N_SING	1	25	2	other	2
2	دروغی	دروغی	N_SING	1	25	2	other	2
3	که	که	CON	1	25	2	other	2
4	واقعی	واقعی	ADV	1	25	2	other	2
5	به	به	P	1	25	2	other	2
6	نظر	نظر	N_SING	1	25	2	other	2
7	می‌رسید	رسید#رس	V_PA	1	25	2	other	2
8	به	به	P	1	25	2	other	2
9	من	من	PRO	1	25	2	other	2
10	گفت	گفت#گو	V_PA	1	25	2	verb	2
11	اما	اما	CON	1	25	2	other	2
12	بعد	بعد	ADV_TIME	1	25	2	other	2
13	دستش	دستش	ADV	1	25	2	other	2
14	رو	رو	N_SING	1	25	2	other	2
15	شد	کرد#کن	V_PA	1	25	2	other	2
16	.	.	DELM	1	25	2	other	2
1	مژگان	مژگان	N_SING	2	14	1	other	2
2	تهمتی	تهمت	N_SING	2	14	1	other	2
3	به	به	P	2	14	1	other	2
4	من	من	PRO	2	14	1	other	2
5	زد	زد#زن	V_PA	2	14	1	verb	2
6	که	که	CON	2	14	1	other	2
7	باعث	باعث	N_SING	2	14	1	other	2
8	شد	کرد#کن	V_PA	2	14	1	other	2
9	دیگر	دیگر	ADV_NEG	2	14	1	other	2
10	با	با	P	2	14	1	other	2
11	او	او	PRO	2	14	1	other	2
12	قطع	قطع	N_SING	2	14	1	other	2
13	رابطه	رابطه	N_SING	2	14	1	other	2
14	کنم	کرد#کن	V_SUB	2	14	1	other	2
15	.	.	DELM	2	14	1	other	2
1	فرهاد	فرهاد	N_SING	2	24	4	other	2
2	انگشتری	انگشتری	N_SING	2	24	4	other	2
3	به	به	P	2	24	4	other	2
4	خواهر	None	N_SING	2	24	4	other	2
5	مهربان	مهربان	ADJ	2	24	4	other	2
6	من	من	PRO	2	24	4	other	2
7	داد	داد#ده	V_PA	2	24	4	verb	2
8	که	که	CON	2	24	4	other	2
9	از	از	P	2	24	4	other	2
10	طلا	طلا	N_SING	2	24	4	other	2
11	بود	بود#باش	V_PA	2	24	4	other	2
12	.	.	DELM	2	24	4	other	2
1	سینا	سینا	N_SING	1	29	1	other	2
2	قراری	قراری	N_SING	1	29	1	other	2
3	با	با	P	1	29	1	other	2
4	ندا	ندا	N_SING	1	29	1	other	2
5	گذاشت	گذاشت#گذار	V_PA	1	29	1	verb	2
6	اما	اما	CON	1	29	1	other	2
7	او	او	PRO	1	29	1	other	2
8	سر	سر	N_SING	1	29	1	other	2
9	قرار	قرار	N_SING	1	29	1	other	2
10	نیامد	None	V_PA	1	29	1	other	2
11	.	.	DELM	1	29	1	other	2
1	بهنام	None	N_SING	1	20	2	other	2
2	راهنمایی	راهنمایی	N_SING	1	20	2	other	2
3	که	که	CON	1	20	2	other	2
4	دنبالش	دنبالش	N_SING	1	20	2	other	2
5	بودم	بود	V_PA	1	20	2	other	2
6	را	را	CLITIC	1	20	2	other	2
7	به	به	P	1	20	2	other	2
8	من	من	PRO	1	20	2	other	2
9	کرد	کرد#کن	V_PA	1	20	2	verb	2
10	و	و	CON	1	20	2	other	2
11	باعث	باعث	N_SING	1	20	2	other	2
12	شد	کرد#کن	V_PA	1	20	2	other	2
13	بتوانم	None	V_SUB	1	20	2	other	2
14	تصمیم	تصمیم	N_SING	1	20	2	other	2
15	نهایی	نهایی	ADJ	1	20	2	other	2
16	را	را	CLITIC	1	20	2	other	2
17	بگیرم	گرفت#گیر	V_SUB	1	20	2	other	2
18	.	.	DELM	1	20	2	other	2
1	حسین	حسین	N_SING	2	34	1	other	2
2	اشتباهی	اشتباه	N_SING	2	34	1	other	2
3	در	در	P	2	34	1	other	2
4	مورد	مورد	N_SING	2	34	1	other	2
5	همسرش	همسرش	N_SING	2	34	1	other	2
6	کرد	کرد#کن	V_PA	2	34	1	verb	2
7	که	که	CON	2	34	1	other	2
8	باعث	باعث	N_SING	2	34	1	other	2
9	جدایی	جدایی	N_SING	2	34	1	other	2
10	آن‌ها	آن	PRO	2	34	1	other	2
11	شد	کرد#کن	V_PA	2	34	1	other	2
12	.	.	DELM	2	34	1	other	2
1	فرهاد	فرهاد	N_SING	2	24	1	other	2
2	قولی	قولی	N_SING	2	24	1	other	2
3	به	به	P	2	24	1	other	2
4	من	من	PRO	2	24	1	other	2
5	داد	داد#ده	V_PA	2	24	1	verb	2
6	که	که	CON	2	24	1	other	2
7	خیالش	خیالش	N_SING	2	24	1	other	2
8	را	را	CLITIC	2	24	1	other	2
9	راحت	راحت	ADJ	2	24	1	other	2
10	کرد	کرد#کن	V_PA	2	24	1	other	2
11	.	.	DELM	2	24	1	other	2
1	سینا	سینا	N_SING	2	29	2	other	3
2	قراری	قراری	N_SING	2	29	2	other	3
3	با	با	P	2	29	2	other	3
4	برادر	برادر	N_SING	2	29	2	other	3
5	دوست	دوست	N_SING	2	29	2	other	3
6	ندا	ندا	N_SING	2	29	2	other	3
7	گذاشت	گذاشت#گذار	V_PA	2	29	2	verb	3
8	اما	اما	CON	2	29	2	other	3
9	او	او	PRO	2	29	2	other	3
10	سر	سر	N_SING	2	29	2	other	3
11	قرار	قرار	N_SING	2	29	2	other	3
12	نیامد	None	V_PA	2	29	2	other	3
13	.	.	DELM	2	29	2	other	3
1	شبنم	شبنم	N_SING	1	19	2	other	3
2	پیشنهادی	پیشنهادی	N_SING	1	19	2	other	3
3	که	که	CON	1	19	2	other	3
4	به	به	P	1	19	2	other	3
5	نظر	نظر	N_SING	1	19	2	other	3
6	باارزش	باارزش	ADJ	1	19	2	other	3
7	می‌آمد	آمد#آ	V_PA	1	19	2	other	3
8	به	به	P	1	19	2	other	3
9	من	من	PRO	1	19	2	other	3
10	کرد	کرد#کن	V_PA	1	19	2	verb	3
11	و	و	CON	1	19	2	other	3
12	من	من	PRO	1	19	2	other	3
13	آن	آن	PRO	1	19	2	other	3
14	را	را	CLITIC	1	19	2	other	3
15	قبول	قبول	ADJ	1	19	2	other	3
16	کردم	کرد#کن	V_PA	1	19	2	other	3
17	.	.	DELM	1	19	2	other	3
1	حمید	حمید	N_SING	2	4	2	other	3
